item_id,lon,lat
3946,-89.05,17.56
3947,100.42,24.75
3947,99.05,28.32
3950,115.5,0.22
3950,115.1,0.77
3951,31.95,-28.22
3951,32.21,-27.89
3951,32.16,-27.64
3951,31.66,-27.57
3951,32.42,-27.05
3951,31.31,-24.41
3951,27.83,-24.31
3951,30.63,-24.22
3951,29.3,-22.35
3954,117.49,5.22
3955,-111.63,38.03
3955,-111.96,38.71
3955,-111.43,39.28
3956,136.42,-13.83
3958,23.88,52.75
3960,101.91,14.49
3962,-40.32,-19.1
3964,-84.71,10.47
3965,-111.1,56.4
3967,-56.153,-19.58
3970,145.85,-16.91
3973,-71.75,-39.42
3974,103.82,1.35
3976,139.82,38.5
3976,139.73,38.75
3976,140.2,40.5
3976,140.77,40.5
3977,31.49,-24.01
3979,34.97,32.53
3979,34.95,32.55
3979,34.99,32.56
3981,76.15,12.06
3982,99.3,28.25
3983,13.53,45.83
3983,13.58,46.13
3983,13.64,46.18
3983,12.94,46.23
3983,13.07,46.28
3983,13.18,46.47
3986,-6.03,39.84
3994,-124.35,54.61
3996,103.73,10.51
3996,103.22,11.09
3996,103.1,11.51
3997,150.98,-23.84
4002,92.37,23.57
4004,132.49,-14.08
4005,117.28,40.48
4010,153.52,-28.58
4011,-79.37,-4.71
4012,97.22,38.55
4013,80.96,23.7
4015,80,8.43
4018,52.79,29.71
4022,-43,-22.46
4025,-49.25,-28.48
4026,-50.38,-29.38
4028,-55.82,-9.97
4028,-56.47,-9.67
4030,19.08,-32.33
4030,-54.1,-25.97
4030,-54.5,-25.67
4030,102.5,-1
4030,-12.72,13.07
4030,-88.75,17.25
4030,59.25,37.33
4030,-119.14,37.66
4030,29.54,70.48
4031,-106.37,33.65
4032,-96.57,39.18
4034,-73.561663,-40.12573
4035,-49.46,-27.03
4036,113.9,-2.32
4036,113.75,-1.65
4036,114.43,0.3
4036,117.44,0.53
4036,116.84,1.09
4036,111.36,1.53
4036,117.14,1.59
4036,113.99,1.61
4038,-99.43,22.92
4039,-96.95,17.8
4039,-96.57,19.56
4040,-124.2,42.5
4040,-124.1,43.9
4041,-123.83,41.37
4047,115.95,-31.48
4055,-108.32,46.92
4055,-111.17,50.25
4056,139.99,36.83
4058,99.29,27.6
4058,99.97,28.25
4059,-4.901667,42.998333
4061,12.5,0.5
4061,10.5,2.5
4062,1.29,41.52
4062,1.25,41.54
4062,1.27,41.59
4063,16.55,53.4
4064,-42.48,-20.72
4064,-41.93,-19.96
4064,-41.81,-19.72
4064,-42.39,-19.36
4064,-41.38,-19.26
4064,-41.21,-19.21
4065,130.235556,42.54
4066,108.66,-7.72
4067,-11.35,7.54
4070,-55.52,-30.07
4071,-47.82,-21.67
4071,-47.79,-21.61
4072,17.81,-16.38
4074,21,-30
4079,-112.82,44.36
4086,-48.23,-18.77
4086,-48.63,-18.35
4087,-54.1,-25.84
4087,-54.33,-25.62
4089,-88.4,17.57
4091,-41.92,-19.97
4091,-42.53,-19.66
4093,117.9,4.4
4093,117.67,4.92
4093,118.65,5.27
4093,116.1,5.53
4093,118.57,5.63
4093,117.87,5.84
4093,117.92,5.88
4094,121.3,23.5
4095,-1.53,42.2
4101,31.14,-5.77
4101,11.47,-3.91
4101,9.98,2.35
4101,8.83,5.08
4101,-8.41,5.41
4101,-8.42,7.64
4101,-11.2,11.6
4103,103.72,31.07
4107,8.2,47.2
4108,-80.67,28.52
4110,98.48,16.37
4110,97.66,17.68
4110,97.64,17.75
4110,97.15,17.82
4110,97.14,18.04
4110,97.17,18.08
4111,-80.88,-5.54
4111,-80.68,-5.53
4111,-80.57,-4.1
4111,-80.15,-3.54
4111,-80.48,-3.5
4111,-82.7,9.62
4112,23.65,-19.5
4114,98.58,9.17
4115,107,14.33
4116,75.68,12.86
4117,89.5,27
4118,-40.9,-5.14
4120,114.83,-3.69
4120,114.95,-3.51
4123,126,-26
4124,-120.39,48.55
4127,-78.23,-1.13
4130,103.33,11.78
4131,-120.47,34.68
4133,-83.01,40
4137,-113.41,39.93
4137,-114.02,40.53
4137,-112.16,40.77
4137,-112.14,41.09
4139,-1.93,42.56
4140,-67.43,-5.27
4143,24.5,-18.67
4143,25.26,-17.79
4143,25.17,-17.79
4144,-82.4,39.3
4144,-82,39.5
4145,-99.6,19.01
4146,-92.820114,15.315617
4148,31.95,-28.219853
4155,-101.66,18.7
4155,-101.67,18.71
4155,-101.65,18.71
4156,-91.5,16.83
4157,-110.68,43.43
4157,-110.7,43.83
4161,24,6.3
4162,39,13.28
4166,-88.57,33.65
4167,-121.05,46.8
4168,34.57,31.49
4170,30.41,-23.31
4170,30.39,-23.15
4172,-104.3,19.58
4175,-124.42,54.67
4176,-1.67,37.78
4177,101.5,23.95
4178,108.08,25.29
4183,-105.33,39.85
4184,-71.8,-39.25
4187,32.2,-27.36
4190,-93.8,16.65
4191,138.47,-23.77
4192,-93.94,32.25
4193,13.38,48.97
4194,31.98,-26.18
4194,31.98,-26.15
4199,-39.22,-13.78
4200,116,4
4200,117,5
4200,118,5
4201,-49.33,-28.17
4201,-49.67,-28.17
4201,-49.63,-28.08
4201,-49.38,-27.92
4202,-68,-55
4203,-109,30
4203,-109,30.5
4203,-109,31.5
4203,-109,31.7
4203,-109,31.8
4206,-69.75,-11.5
4206,-89.17,17.33
4210,-89.08,16.22
4216,30.53,41.1
4221,-80.15,26.06
4222,82.5,20.25
4223,90.4,27.4
4225,-76.45,42.46
4229,-8.85,41.8
4232,147.9,-42.93
4233,-79.27,-5.16
4234,-82.81,34.69
4238,-82.45,35.27
4238,-78.71,35.81
4239,119.44,-22.45
4242,108.67,35.6
4243,-51.6,0.92
4245,-79,35.14
4246,-2.43,37.23
4247,150.76,-33.95
4248,-80.65,28.52
4249,-75.21,-1.59
4251,86.3,21.2
4253,-83.5,10.54
4254,-42.58,-14.54
4254,-42.64,-14.01
4254,-42.67,-13.88
4254,-42.67,-13.86
4256,-85.65,10.8
4257,45.9,19.34
4258,48.71,38.63
4261,82.37,20.12
4262,78.44,19.92
4265,77.58,12.8
4267,11.82,43.8
4268,110.22,1.12
4269,112.17,1.52
4269,109.79,1.72
4269,113.05,2.27
4271,139.12,36.37
4275,-83.52,33.23
4275,-83.49,33.39
4280,32.13,-23.87
4281,-37,-6
4282,-102.31,18.17
4282,-102.79,18.33
4284,-52.81,5.21
4285,10.42,-2.43
4286,75.67,13.47
4287,116.95,4.77
4289,-78.15,-0.33
4289,-77.96,0.11
4289,-78.31,0.14
4289,-78,0.19
4289,-78,0.8
4291,-80.32,25.27
4293,144.65,-37.22
4294,10.57,-2.32
4295,-112.82,53.21
4298,-93,16
4300,-107,33.33
4303,-116.5,52
4305,-3.72,50.6
4307,101.3,21.89
4308,119.18,27.83
4311,-45.53,-22.7
4314,-76.01,-1.71
4314,-77.12,-1.01
4314,-76,-0.71
4314,-76.45,-0.67
4315,130.523889,30.343889
4317,-49.95,-25.06
4322,-6.87,38
4327,1.02,42.43
4333,-71.32,-41.13
4335,-39.75,-19.27
4336,-57.17,-28.53
4337,8.55,47.37
4341,-3.18,51.48
4343,96,28.25
4346,-50.38,-29.4
4351,150.01,-31.13
4354,128.07,41.73
4355,-57.38,-17.72
4356,-69.45,-9.05
4357,-47.63,-22.7
4358,-47.79,-24.12
4359,-46.52,-23.49
4360,-49.17,-22.77
4360,-47.42,-21.82
4360,-47.48,-21.73
4360,-47.67,-21.5
4360,-48.08,-21.17
4360,-48.45,-20.95
4360,-47.37,-20.18
4362,108.27,50.66
4366,-3.43,37.38
4367,32.48,56.43
4371,140.66,-30.53
4374,75.91,28.58
4376,56.11,24.76
4377,-45,-21.25
4378,-72.3,7.3
4379,-71.05,10.17
4379,-71.02,10.22
4380,-107.05,25.96
4381,23.05,54
4384,-51.72,-18.92
4387,-69.07,5.85
4388,72.73,21.13
4391,10.32,32.63
4393,150.73,-33.61
4396,99.25,15.42
4397,109.64,2.03
4398,116.57,4.37
4398,115.72,4.75
4398,116.88,4.78
4398,117.43,5.07
4398,117.65,5.12
4398,118.7,5.23
4399,170.52,-44.77
4400,-10.72,22.46
4401,-102.68,19.55
4403,-73.22,-37.84
4405,90.93,26.72
4406,81.53,30.23
4407,76.47,11.13
4408,169.38,-45.95
4410,172.71,-43.66
4414,22.67,51
4415,-111.15,28.07
4416,-98.12,18.78
4417,-102.97,21.36
4420,11.74,43.96
4421,56.27,25.4
4423,49.84,37
4424,-51.38,-28.23
4426,23.17,41.8
4427,22.52,42.16
4428,9.83,-1.92
4429,110.19,1.6
4430,40.25,55.57
4430,37.98,58.58
4431,-57.5,-18.17
4437,-39.75,-19.1
4438,-48.7,-17.79
4442,107.26,-6.95
4443,107.24,-6.95
4444,107.21,-6.96
4446,129.3,36.76
4446,129.32,36.85
4447,76.45,11.58
4455,117.32,5.23
4455,117.18,5.28
4455,117.38,5.33
4456,88,27
4461,-56.09,-9.89
4461,-71.97,-8.92
4461,-56.63,-4.44
4461,-51.68,1.34
4462,98.42,24.66
4464,-111.5,40.03
4465,-100.41,18.84
4466,111.15,1.43
4466,110.26,1.62
4466,112.3,1.66
4466,109.64,1.99
4466,114.23,3.77
4466,114.06,4.18
4466,115.47,4.3889
4466,116.18,4.67
4466,117.73,5.02
4466,116.97,5.08
4467,-42,-20.12
4467,-42.6,-19.75
4468,15.9,-18.95
4471,150.05,-35.87
4472,-36.55,-5.74
4475,-76.47,-2.7
4480,-68.83,-36.17
4482,75.04,34.14
4483,-97.4,18.21
4488,-43.94,-21.98
4488,-43.93,-21.74
4490,39.82,-3.27
4490,41.07,-1.88
4491,24.57,41.6
4493,130.5,31.47
4496,-48.86,-27.83
4496,-49.18,-27.68
4496,-53.9,-27.2
4496,-48.9,-27.1
4496,-52.61,-26.91
4496,-51.97,-26.76
4497,-80.65,28.57
4497,-80.69,28.64
4498,7.75,47.45
4499,-2.96,37.94
4500,-96.03,17.25
4501,49.2,-17.93
4502,14.73,11.33
4503,-44.23,-23.15
4505,-47.06,-23.38
4507,-87.8,41.8
4510,-84,36
4511,-81.821667,29.17
4511,-81.9799,29.95
4511,-84.25,30.12
4511,-81.86,30.15
4511,-86.542222,30.49
4514,52.11,35.96
4518,75.83,25.48
4519,80.94,23.82
4521,92.37,23.66
4522,101.2,0.29
4525,-121.9,39.3
4526,76.5,26.02
4528,-94.35,18.12
4528,-95.01,18.48
4530,72,35
4531,-48.76,-1.93
4536,-145.85,63.52
4537,-81.74,33.2
4538,137.42,-24.57
4539,20.05,-33.6
4539,20.39,-33.34
4540,-124.24,54.49
4543,153.14,-25.18
4545,51.73,35.83
4548,10.93,46.11
4553,-78.16,38.89
4555,-61.66,-3.42
4555,-59.24,-1.81
4555,-59.43,0.8
4555,-61.71,3.63
4557,-108.2,39.92
4558,30.12,-21.5
4559,92.25,23.33
4560,-47.9,-21.03
4563,-71.22,-16.1
4564,-40.1,-18.97
4566,-91.59,17.32
4574,98.41,27.9
4576,80,42
4577,73.5,38.5
4579,-88.73,17.74
4579,-88.66,17.75
4582,-42,-18
4583,23.17,-19.17
4584,-8.71,42.23
4586,138.85,35.45
4591,-106.54,32.69
4592,101,1
4592,102,1
4592,101,1.5
4592,116,1.5
4592,114,2
4592,117,4.5
4592,101,5
4592,96,5
4592,106,12
4592,107,12
4592,99.5,12
4592,106.5,12.5
4592,106.5,13
4592,105.5,13.5
4592,104.5,14
4592,105,14
4592,105.5,14
4592,106,14
4592,106.5,14
4592,107,16
4592,107.5,16
4597,92.03,27.5
4598,88.33,21.66
4599,-114.51,35.57
4601,-40.904,-5.14
4602,-82.87,8.96
4603,110.34,31.43
4604,-90.82,29.54
4604,-90.9,29.71
4605,18.38,39.98
4606,-52.55,-32.56
4610,-50.21,-29.68
4617,115,3.18
4618,-46.65,-23.97
4619,17.89,46.96
4619,17.87,47.08
4619,17.91,47.09
4619,17.69,47.11
4620,19.88,-34.57
4623,-85.11,33.57
4627,-72.9,-3.1
4629,-87.68,41.84
4630,23.9,6.05
4634,142.48,-10.8
4637,33.9,0.29
4639,7.58,48.52
4644,-73.23,-37.68
4645,-57.21,-1.71
4645,-55.52,-0.96
4645,-53.24,-0.94
4645,-55.19,-0.17
4645,-55.73,0.63
4645,-53.93,0.83
4645,-58.7,1.29
4646,18.98,-34.32
4646,19.17,-34.22
4647,152.7,-31.32
4647,152.62,-29.12
4647,152.48,-28.55
4647,152.6,-28.47
4649,-81.73,33.33
4651,153.26,-28.24
4655,113.5,22.1
4659,17.59,-30.04
4660,-4.56,40.71
4660,-4.5,40.74
4661,36.93,0
4664,-93.37,57.77
4665,-121.85,37.12
4667,-90.94,46.71
4668,-79,38.5
4669,-116.67,33.95
4671,101.46,3.53
4671,101.07,3.67
4673,9.73,52.38
4675,-6.67,37.22
4676,5.319167,51.423056
4676,5.59,51.712222
4676,5.614722,51.759167
4676,6.241667,51.920556
4676,5.747222,52.015556
4676,5.81,52.031667
4676,5.350278,52.060556
4676,5.945,52.0975
4676,5.228611,52.161944
4676,5.813056,52.259167
4676,5.913611,52.273611
4676,4.566111,52.343333
4676,4.605,52.437778
4676,4.666944,52.696389
4676,6.521111,52.753611
4676,4.671944,52.775833
4676,6.295556,52.783333
4676,6.240278,52.879444
4676,6.755278,53.012778
4678,-39.05,-14.43
4679,100.53,22.07
4680,-61.88,-25.97
4681,-58.5,4
4682,19.31,-34.39
4684,35.62,30.68
4685,-49.37,-28
4688,4.38,6.85
4689,87.93,27.72
4690,132,-26.5
4691,-48.96,-26.01
4692,-87.13,20.69
4693,107.85,33.58
4696,-105.45,21.67
4702,-72.8,-11.7
4703,11.76,63.95
4705,103.25,11.12
4705,103.67,11.43
4705,103.06,11.52
4705,104.06,11.91
4705,103.42,11.99
4705,102.98,12.27
4707,48.75,36.92
4708,-83.25,10.18
4709,-84.51,10.19
4709,-84.6,10.22
4712,-96.42,17.63
4716,-83.97,9.89
4717,139.5,35.5
4719,-60.15,-2.62
4719,-60,-2.5
4719,-60.03,-2.13
4724,35.01,32.56
4724,35.05,32.73
4725,-3.43,53.19
4725,-3.82,53.19
4726,-45.3,-23.13
4730,-44.16,-19.78
4732,-4.71,57.12
4735,118.78,5.36
4736,49.46,37.47
4737,5.81,52.03
4737,5.95,52.1
4737,5.81,52.26
4737,5.91,52.27
4737,6.52,52.75
4737,6.3,52.78
4737,6.24,52.88
4737,6.76,53.01
4741,-71.85,4.03
4742,136.58,-13.97
4743,23.76,-21.89
4745,9.05,56.06
4748,-89.25,18.69
4748,-89.64,20.95
4748,-89.88,21.02
4748,-89.67,21.28
4749,117.99,-34.36
4751,-3.77,9.16
4753,11,43.08
4757,23.62,-9.52
4758,52.75,52.75
4759,10.05,44.53
4760,104.96,21.11
4762,36.25,-7.25
4766,13.38,54.1
4768,-2.54,51.79
4773,92.17,21.69
4774,-97.07,16.09
4775,-97.22,20.37
4778,-73.25,3.77
4779,-75.58,4.73
4780,119.62,27.35
4781,129.48,42.86
4782,-106.68,23.65
4784,-88.95,39.84
4785,23.02,-29.44
4786,-55.53,-19.48
4787,-1.25,38.98
4789,28.97,-22.22
4790,-65.68,-2.26
4792,-40.12,-19.01
4793,-70.46,-34.46
4794,54,17.1
4800,-73.57,-39.95
4802,97.7,26.92
4808,-37.07,-10.92
4809,-82.03,29.67
4809,-82.03,29.98
4816,99.93,21.13
4821,-128.75,53.93
4825,32.98,56.46
4826,-78.79,35.84
4828,-79.15,35.12
4830,31.75,-6.67
4833,-62,-15
4834,-82.94,41.51
4835,-122.28,37.9
4836,-75.82,38.26
4839,-12.5,11.9
4841,32.58,-27.64
4842,-117.4,52.96
4845,76.63,11.66
4845,77.14,12
4846,-67.91,-34.04
4847,101.35,5.55
4847,100.99,6.04
4850,-69,-54.5
4850,-68.59,-52.78
4852,10.8,59.63
4853,79.3,21.67
4853,79.25,21.69
4854,-4.82,54.05
4855,34.92,30.5
4857,-56.7,-17.33
4858,32.51,-28.2
4858,32.43,-27.03
4858,32.25,-26.88
4859,-56.48,-9.88
4861,-89.43,43.04
4862,-138,61
4865,-6,38.1
4875,-108.98,29.2
4875,-109.24,29.54
4877,-124.17,54.46
4880,-98.76,29.55
4880,-97.98,29.88
4880,-97.94,29.9
4880,-97.97,29.9
4880,-97.72,30.18
4880,-98.26,30.31
4880,-97.79,30.4
4880,-98.04,30.59
4881,-71.4,44.1
4882,35.85,-7.65
4883,30.89,-24.28
4883,31.03,-24.11
4883,30.55,-24.07
4883,31.55,-23.99
4886,31.02,-29.86
4886,30.38,-29.6
4886,29.86,-29.01
4888,127.72,41.7
4889,135.8,44.77
4891,147.32,-42.94
4891,147.25,-42.91
4892,84.01,28.69
4894,29.23,69.14
4895,-5.56,36.43
4897,-90.47,14.2
4897,-90.84,14.51
4897,-91.18,14.52
4897,-91.14,14.54
4897,-91.24,14.55
4897,-91.11,14.6
4897,-91.13,14.61
4897,-91.74,14.64
4897,-91.74,14.65
4897,-91.8,14.67
4897,-91.49,14.67
4897,-91.19,14.74
4897,-91.15,14.75
4897,-89.79,14.86
4897,-89.15,15.13
4904,-45,-20
4905,74.17,15.57
4906,138.51,36.71
4908,136.33,45.03
4910,-72.77,2.47
4910,-72.77,2.48
4910,-71.82,4.01
4910,-71.82,4.02
4911,-76.15,-0.64
4915,104.76,32.58
4916,143.56,-38.77
4920,141.85,-34.77
4933,36.17,36.43
4935,73.78,17.19
4935,73.81,17.49
4935,73.75,17.55
4938,77.08,10.2
4939,89.67,26.75
4941,145.06,-38.35
4942,131.12,-22.83
4942,131.17,-22.72
4944,77.36,11.5
4946,30.09,-25.45
4951,-47.87,-21.58
4954,-91.02,16.35
4957,11.98,43.47
4957,11.92,43.63
4959,30.12,-25.3
4974,77.65,11.99
4974,77.58,12.01
4977,89.52,27.75
4981,21.22,21.22
4982,-100.52,28.7
4984,-86.73,15.09
4985,-73.27,5.19
4986,-114.7,29.96
4988,51.55,35.83
4992,145.88,-32.84
4994,-74.46,40.71
5002,16,78
5003,41.08,-1.8
5003,41.36,-1.53
5007,138.76,34.78
5008,139.48,35.69
5010,-68,-30.07
5011,117.84,5.49
5015,4.86,50.38
5015,4.83,50.38
5015,4.71,50.44
5015,4.68,50.48
5015,4.69,50.54
5015,4.7,50.56
5015,4.79,50.59
5019,132.35,-26.18
5019,132.22,-26.08
5020,-40.07,-19.12
5020,-40.13,-19.01
5021,79.82,11.98
5025,76.36,11.65
5025,76.12,12.03
5029,-40.92,-5.14
5030,-45.84,-17.16
5033,-43.34,-18.17
5033,-43.76,-17.81
5034,20.55,-34.4
5034,18.92,-34.14
5034,18.87,-34.05
5034,20.55,-34.03
5034,18.49,-32.68
5034,18.5,-32.67
5034,19.08,-32.36
5034,19.06,-32.02
5044,81.39,6.27
5045,-71.86,41.49
5047,-58.18,-25.97
5048,99.6,12.75
5051,8.99,49.31
5051,8.96,49.32
5051,8.97,49.32
5051,9.01,49.33
5051,8.99,49.33
5051,9.04,49.34
5051,9,49.34
5051,8.98,49.34
5051,9.03,49.34
5051,8.99,49.34
5051,9.04,49.35
5055,-68.21,8.98
5056,98.92,15.33
5058,9.33,-0.5
5059,-57.8,-28.6
5061,18.25,-33.39
5064,-79.76,-3.64
5065,-62.89,-38.79
5066,-58.22,-25.9
5070,-72.03,41.33
5070,-71.89,41.6
5070,-72.07,41.71
5072,-116.33,36.43
5075,143.16,42.86
5076,-74.79,5.37
5077,106.95,12.27
5077,107.97,12.63
5077,104.06,13.01
5077,105.68,13.15
5078,-116.8,34.31
5078,-116.82,34.34
5083,-73.25,-50
5085,122.09,17.31
5085,121.82,17.7
5086,-79.2,33.35
5089,-41.82,-19.73
5089,-42.54,-19.65
5090,79.4,20.17
5092,101.51,5.8
5093,-0.51,22.71
5094,-82.14,36.09
5095,-76.5,42.45
5096,-103.73,43.94
5097,86.33,21.83
5101,-99.67,21.31
5104,-84.7,10.9
5108,107.81,33.66
5111,-69.45,-13.27
5112,152.01,-31
5115,-89.34,37.52
5116,-92.27,15.13
5117,-54.45,-25.68
5117,-40.4,-18.05
5119,-52.67,4.17
5119,-52.33,4.58
5119,-53.08,5.3
5120,-105.71,40.33
5124,144.66,-41.04
5124,144.72,-40.69
5125,-80.11,34.55
5125,-79.89,34.65
5125,-80.08,35.39
5125,-81.75,35.56
5125,-85.35,35.66
5125,-84.55,36.07
5125,-84.49,36.13
5125,-84.5,36.13
5125,-79.95,37.39
5125,-78.7,38.3
5125,-77.38,38.59
5125,-77.18,38.65
5125,-77.06,38.9
5125,-77.05,38.96
5125,-76.9,38.98
5125,-77.73,39.32
5125,-77.49,39.48
5125,-77.47,39.63
5125,-77.47,39.65
5126,117.11,-21.27
5126,118.6,-20.78
5127,-85.71,31.34
5128,101.75,3.33
5128,102.68,5.18
5130,-94.36,17.16
5131,55.41,31.62
5131,56.02,31.87
5131,57.5,32.5
5131,52.37,34.65
5131,57.42,35.18
5131,51.42,35.82
5131,51.11,36.72
5131,56.79,36.87
5132,124.78,41.83
5133,118.71,9.7
5133,119,10.12
5134,117.52,40.44
5136,141.45,42.75
5137,102.63,31.4
5138,80.61,22.34
5141,10.86,1.6
5142,-56.84,-4.44
5143,-89.25,17.75
5144,101.87,-0.3
5150,4.3,52.12
5152,-41.96,-20
5152,-41.81,-19.71
5152,-42.52,-19.48
5155,77.17,9.47
5156,30.04,-23.03
5157,74.79,34.73
5159,53.3,23.97
5162,143.15,42.87
5163,-82.05,29.2
5164,-108.33,39.86
5165,139.15,35.48
5167,-56.65,-18.98
5168,119.09,30.3
5170,-119.79,35.19
5171,76.82,10.45
5172,-68.08,-29.92
5188,117.17,27.76
5190,95.17,30.17
5194,23.98,41.94
5195,23.42,41.74
5198,-105.28,21.53
5200,141.03,37.42
5207,89.39,21.82
5207,89.79,21.95
5208,-96.1,17.45
5210,-57.5,-18.31
5210,-57.47,-18.09
5211,-54.83,-27.06
5213,13.6,49.12
5214,124.2,9.9
5215,106.7,22.22
5218,26.15,26.15
5219,112.12,35.25
5220,103.63,31.07
5224,114.38,24.49
5225,25.75,-33.45
5233,-48.916667,-27.583333
5237,-89.21,18.67
5238,-111.45,40.51
5243,-135.59,59.35
5244,-77.6,-0.62
5246,12.05,-1.17
5246,12.67,-0.33
5246,12.45,-0.28
5246,11.57,-0.18
5246,12.52,-0.13
5248,-72.1,-39.17
5251,-75.15,8.3
5252,117.49,4.41
5258,151.25,-33.61
5260,89.6,29.4
5261,96.21,34.01
5262,-48.8,-26.45
5263,-8.16,41.73
5265,39.63,51.92
5267,-96.37,17.63
5273,99.23,15.42
5277,-91.28,37.19
5278,-71.39,-12.79
5279,140.58,36.93
5282,31.5,-13
5294,90.66,27.81
5300,-73,-37.75
5306,81.49,17.48
5308,-64.45,-2.4
5310,-71.3,5.96
5310,-73.71,7.38
5320,-48.41,-24.27
5320,-62.94,-9.21
5321,21,41.8
5323,100.85,39.23
5324,153.07,-30.27
5324,152.23,-29.96
5325,29.98,51.65
5326,37.69,-9.67
5329,42.61,40.3
5333,32.34,-27.87
5334,112.67,-5.77
5337,-0.54,51.85
5339,-47.83,-21.5
5343,-135.75,58.42
5348,9.48,45.18
5351,-72.06,-45.9
5351,-71.88,-45.36
5354,100.48,38.97
5358,117.89,4.4
5358,117.69,4.96
5358,117.92,5.55
5360,-62.5,-39.5
5361,-64.77,-22.3
5364,81.18,44.32
5366,-69.89,3.95
5367,-103.84,30.54
5368,-76.38,35.93
5369,-94.35,17.15
5372,-100.3,25.44
5374,-91.5,17
5376,-56.15,-19.57
5377,-40.07,-19.15
5379,-119.55,37.85
5380,-119.06,53.7
5381,-56.25,-16.75
5382,-88.43,40.2
5383,36.33,7.79
5390,-104.08,30.75
5394,-72.22,42.48
5395,110.25,1.68
5395,110.47,1.72
5397,-93.74,38.76
5397,-94.47,38.91
5399,-54.77,-29.79
5399,-54.84,-29.72
5402,133.62,-23.98
5404,-117.9,35.19
5404,-117.84,35.24
5406,101.55,5.4
5412,10.82,45.38
5414,-86.3,38.2
5416,133.93,34.7
5417,-6.66,54.76
5420,87,26.65
5421,-98.62,29.39
5421,-98.45,29.45
5422,153.1,-26.65
5424,32.39,-28.19
5424,32.36,-27.97
5424,32.52,-26.9
5425,16.75,-9.8
5427,-11.52,26.77
5427,-8.12,27.67
5427,-11.1,28.43
5428,97.74,18.21
5432,-61.21,10.2
5432,-61.22,10.2
5432,-61.19,10.2
5432,-61.2,10.2
5432,-61.2,10.21
5432,-61.19,10.21
5435,-75.4,4.88
5441,-110.31,32
5444,138.44,35.56
5447,-41.86,-21.49
5447,-42.22,-21.35
5447,-42.12,-21.1
5447,-41.83,-20.09
5450,-78,0
5451,-114.03,46.67
5452,116.08,-31.42
5453,142.77,-13.22
5454,103.82,1.33
5458,-89.55,18.62
5459,-90.05,17.18
5459,-90.42,17.33
5460,-80.96,8.62
5460,-80.5,9.06
5460,-79.5,9.4
5461,-94.23,17.16
5463,-96.8,18.37
5465,-44.98,-21.33
5466,-109.56,29.99
5466,-109.43,30.01
5466,-109.17,30.55
5466,-109.96,30.94
5466,-109,31.14
5466,-108.94,31.19
5466,-109,31.28
5467,-52.58,-23.67
5469,103.65,13.12
5470,103.83,1.33
5472,30.35,-25.06
5476,-63.31,-33.59
5479,77.27,10.14
5480,117.9,5.3
5481,104.97,13.8
5481,104.85,13.85
5482,-72.83,6.8
5483,-49.27,-16.67
5485,-53.76,-32.14
5486,-46.5,-23.2
5489,-37.67,-9.65
5492,103.27,2.44
5493,-89.86,18.32
5498,133.29,-23.69
5499,26.51,-33.14
5500,153.12,-30.31
5502,19.28,-34.39
5504,-94.33,17.17
5511,18.33,-34.15
5513,-121.95,39.71
5514,89.18,21.95
5515,30.35,-24.96
5519,41.31,-1.57
5521,152.24,-30.89
5521,153,-30.13
5522,36.91,0.32
5524,10.63,51.75
5527,30.44,-29.69
5527,29.96,-29.43
5528,28.21,61.3
5532,79.85,30.42
5533,75.86,24.87
5536,131.5,43.08
5537,103.78,1.35
5545,153.29,-27.58
5545,153.17,-27.56
5545,153.2,-27.52
5545,152.95,-27.26
5545,153.01,-27.25
5548,16.23,-26.42
5550,29.1,-22.21
5552,-74.11,4.93
5553,-57.44,-28.64
5554,-72.08,4.31
5555,-57.6,-19.2
5556,-91.26,14.65
5557,-108.49,37.18
5558,107,12.5
5559,46.73,-15.47
5560,105.97,18.03
5560,105.98,18.08
5561,100.71,5.39
5562,-73.73,4.47
5564,109.53,19.04
5566,-114.22,39.01
5567,-99.3,19.01
5568,-122.68,38
5569,102.54,5.02
5569,101.49,5.59
5572,141,42.67
5573,146.94,-42.88
5573,146.59,-42.66
5576,11.21,43.19
5586,-56.3,-23.83
5588,30.83,-29.79
5589,92.75,39.75
5590,117.33,5.23
5590,117.05,5.28
5590,117.42,5.33
5594,-53,-14
5597,135.78,35.06
5597,135.77,35.06
5601,116.78,1.55
5602,131.31,43.56
5605,-2.54,56.9
5605,-3.67,57.08
5607,13.63,48.97
5608,114.43,-2.15
5609,122.55,-4.35
5611,23.25,-34
5612,37.29,0.22
5612,37.44,0.23
5618,-47.67,-17.93
5619,-99.12,18.45
5622,-69.14,44.73
5624,11.78,43.87
5627,-98.83,22.33
5628,21.89,-33.67
5628,22.9,-33.4
5631,14.97,44.8
5632,15.01,44.69
5635,78.3,32.04
5640,91.74,26.81
5644,-72.98,-37.78
5645,-111.13,56.97
5646,25.59,47.66
5647,-16.63,13.7
5649,-100.83,22.5
5650,-90.3,21
5651,-96.29,17.35
5651,-96.82,17.85
5651,-96.76,17.87
5652,-99.3,23.01
5653,-97.69,18.88
5658,100.97,6
5659,-47,-23.06
5660,-52.07,-27.27
5662,99,23.25
5666,12.5,-0.5
5668,153.25,-29.34
5668,153.4,-28.62
5668,153.39,-28.61
5668,153.3,-28.61
5668,153.38,-28.6
5668,153.13,-28.46
5668,153.19,-28.44
5668,153.31,-28.43
